2025-05-15 03:01:51,251 | INFO     | peticionamento | main           .main                 | L151  | Sistema de Peticionamento Iniciado.
2025-05-15 04:05:25,153 | DEBUG    | peticionamento | logger         .debug                | L141  | Índices em runs: [(120, 136)]
2025-05-15 04:05:25,153 | DEBUG    | peticionamento | logger         .debug                | L141  | Substituindo em 1 runs por '10'
2025-05-15 04:05:25,153 | DEBUG    | peticionamento | logger         .debug                | L141  | Primeira run original: 'EXCELENTÍSSIMO SENHOR DOUTOR JUIZ FEDERAL DA 441CampinasSP'
2025-05-15 04:05:25,153 | DEBUG    | peticionamento | logger         .debug                | L141  | Primeira run nova: 'EXCELENTÍSSIMO SENHOR DOUTOR JUIZ FEDERAL DA 441CampinasSP10'
2025-05-15 04:05:25,153 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'n_regiao_trt' por '10'
2025-05-15 04:05:25,153 | DEBUG    | peticionamento | logger         .debug                | L141  | Verificando fragmentação em parágrafo com 1 runs
2025-05-15 04:05:25,153 | DEBUG    | peticionamento | logger         .debug                | L141  | Run 0: '	' (Hex: 09)
2025-05-15 04:05:25,153 | DEBUG    | peticionamento | logger         .debug                | L141  | Texto completo concatenado: '	' (Hex: 09)
2025-05-15 04:05:25,154 | DEBUG    | peticionamento | logger         .debug                | L141  | Verificando fragmentação em parágrafo com 2 runs
2025-05-15 04:05:25,154 | DEBUG    | peticionamento | logger         .debug                | L141  | Run 0: '					' (Hex: 0909090909)
2025-05-15 04:05:25,154 | DEBUG    | peticionamento | logger         .debug                | L141  | Run 1: '' (Hex: )
2025-05-15 04:05:25,154 | DEBUG    | peticionamento | logger         .debug                | L141  | Texto completo concatenado: '					' (Hex: 0909090909)
2025-05-15 04:05:25,154 | DEBUG    | peticionamento | logger         .debug                | L141  | Verificando fragmentação em parágrafo com 1 runs
2025-05-15 04:05:25,155 | DEBUG    | peticionamento | logger         .debug                | L141  | Run 0: '	' (Hex: 09)
2025-05-15 04:05:25,155 | DEBUG    | peticionamento | logger         .debug                | L141  | Texto completo concatenado: '	' (Hex: 09)
2025-05-15 04:05:25,155 | DEBUG    | peticionamento | logger         .debug                | L141  | Verificando fragmentação em parágrafo com 1 runs
2025-05-15 04:05:25,155 | DEBUG    | peticionamento | logger         .debug                | L141  | Run 0: '' (Hex: )
2025-05-15 04:05:25,155 | DEBUG    | peticionamento | logger         .debug                | L141  | Texto completo concatenado: '' (Hex: )
2025-05-15 04:05:25,155 | DEBUG    | peticionamento | logger         .debug                | L141  | Verificando fragmentação em parágrafo com 4 runs
2025-05-15 04:05:25,156 | DEBUG    | peticionamento | logger         .debug                | L141  | Run 0: '{{informacoes_cliente_personalizado}},' (Hex: 7b7b696e666f726d61636f65735f636c69656e74655f706572736f6e616c697a61646f7d7d2c)
2025-05-15 04:05:25,156 | DEBUG    | peticionamento | logger         .debug                | L141  | Run 1: ' vem, através de seu advogado com procuração anexa, respeitosamente à presença de Vossa Excelência, ajuizar a presente ' (Hex: 2076656d2c206174726176c3a97320646520736575206164766f6761646f20636f6d2070726f63757261c3a7c3a36f20616e6578612c20726573706569746f73616d656e746520c3a02070726573656ec3a76120646520566f73736120457863656cc3aa6e6369612c20616a75697a617220612070726573656e746520)
2025-05-15 04:05:25,156 | DEBUG    | peticionamento | logger         .debug                | L141  | Run 2: 'RECLAMAÇÃO TRABALHISTA' (Hex: 5245434c414d41c387c3834f2054524142414c4849535441)
2025-05-15 04:05:25,156 | DEBUG    | peticionamento | logger         .debug                | L141  | Run 3: ' em face de:' (Hex: 20656d20666163652064653a)
2025-05-15 04:05:25,156 | DEBUG    | peticionamento | logger         .debug                | L141  | Texto completo concatenado: '{{informacoes_cliente_personalizado}}, vem, através de seu advogado com procuração anexa, respeitosamente à presença de Vossa Excelência, ajuizar a presente RECLAMAÇÃO TRABALHISTA em face de:' (Hex: 7b7b696e666f726d61636f65735f636c69656e74655f706572736f6e616c697a61646f7d7d2c2076656d2c206174726176c3a97320646520736575206164766f6761646f20636f6d2070726f63757261c3a7c3a36f20616e6578612c20726573706569746f73616d656e746520c3a02070726573656ec3a76120646520566f73736120457863656cc3aa6e6369612c20616a75697a617220612070726573656e7465205245434c414d41c387c3834f2054524142414c484953544120656d20666163652064653a)
2025-05-15 04:05:25,156 | DEBUG    | peticionamento | logger         .debug                | L141  | Placeholder fragmentado encontrado: '{{informacoes_cliente_personalizado}}' (campo: 'informacoes_cliente_personalizado')
2025-05-15 04:05:25,156 | DEBUG    | peticionamento | logger         .debug                | L141  | Posição: 0-37 (comprimento texto: 191)
2025-05-15 04:05:25,157 | DEBUG    | peticionamento | logger         .debug                | L141  | Analisando distribuição do placeholder entre runs:
2025-05-15 04:05:25,157 | DEBUG    | peticionamento | logger         .debug                | L141  |   Run 0: posição 0-38
2025-05-15 04:05:25,157 | DEBUG    | peticionamento | logger         .debug                | L141  |     Contém INÍCIO do placeholder em 0
2025-05-15 04:05:25,157 | DEBUG    | peticionamento | logger         .debug                | L141  |   Run 1: posição 38-157
2025-05-15 04:05:25,157 | DEBUG    | peticionamento | logger         .debug                | L141  |   Run 2: posição 157-179
2025-05-15 04:05:25,157 | DEBUG    | peticionamento | logger         .debug                | L141  |   Run 3: posição 179-191
2025-05-15 04:05:25,157 | DEBUG    | peticionamento | logger         .debug                | L141  | Runs afetadas: [0]
2025-05-15 04:05:25,157 | DEBUG    | peticionamento | logger         .debug                | L141  | Índices em runs: [(0, 37)]
2025-05-15 04:05:25,157 | DEBUG    | peticionamento | logger         .debug                | L141  | Campo ausente (não obrigatório): 'informacoes_cliente_personalizado'
2025-05-15 04:05:25,157 | DEBUG    | peticionamento | logger         .debug                | L141  | Substituindo campo ausente em 1 runs
2025-05-15 04:05:25,157 | DEBUG    | peticionamento | logger         .debug                | L141  | Verificando fragmentação em parágrafo com 1 runs
2025-05-15 04:05:25,157 | DEBUG    | peticionamento | logger         .debug                | L141  | Run 0: '' (Hex: )
2025-05-15 04:05:25,158 | DEBUG    | peticionamento | logger         .debug                | L141  | Texto completo concatenado: '' (Hex: )
2025-05-15 04:05:25,158 | DEBUG    | peticionamento | logger         .debug                | L141  | Verificando fragmentação em parágrafo com 1 runs
2025-05-15 04:05:25,158 | DEBUG    | peticionamento | logger         .debug                | L141  | Run 0: '' (Hex: )
2025-05-15 04:05:25,158 | DEBUG    | peticionamento | logger         .debug                | L141  | Texto completo concatenado: '' (Hex: )
2025-05-15 04:05:25,158 | DEBUG    | peticionamento | logger         .debug                | L141  | Verificando fragmentação em parágrafo com 1 runs
2025-05-15 04:05:25,158 | DEBUG    | peticionamento | logger         .debug                | L141  | Run 0: '' (Hex: )
2025-05-15 04:05:25,158 | DEBUG    | peticionamento | logger         .debug                | L141  | Texto completo concatenado: '' (Hex: )
2025-05-15 04:05:25,159 | DEBUG    | peticionamento | logger         .debug                | L141  | Verificando fragmentação em parágrafo com 3 runs
2025-05-15 04:05:25,159 | DEBUG    | peticionamento | logger         .debug                | L141  | Run 0: '(1) ' (Hex: 28312920)
2025-05-15 04:05:25,159 | DEBUG    | peticionamento | logger         .debug                | L141  | Run 1: '{{nome_reu_1}}' (Hex: 7b7b6e6f6d655f7265755f317d7d)
2025-05-15 04:05:25,159 | DEBUG    | peticionamento | logger         .debug                | L141  | Run 2: ', {{descricao_reu_1}}' (Hex: 2c207b7b64657363726963616f5f7265755f317d7d)
2025-05-15 04:05:25,160 | DEBUG    | peticionamento | logger         .debug                | L141  | Texto completo concatenado: '(1) {{nome_reu_1}}, {{descricao_reu_1}}' (Hex: 283129207b7b6e6f6d655f7265755f317d7d2c207b7b64657363726963616f5f7265755f317d7d)
2025-05-15 04:05:25,160 | DEBUG    | peticionamento | logger         .debug                | L141  | Placeholder fragmentado encontrado: '{{nome_reu_1}}' (campo: 'nome_reu_1')
2025-05-15 04:05:25,160 | DEBUG    | peticionamento | logger         .debug                | L141  | Posição: 4-18 (comprimento texto: 39)
2025-05-15 04:05:25,160 | DEBUG    | peticionamento | logger         .debug                | L141  | Analisando distribuição do placeholder entre runs:
2025-05-15 04:05:25,160 | DEBUG    | peticionamento | logger         .debug                | L141  |   Run 0: posição 0-4
2025-05-15 04:05:25,160 | DEBUG    | peticionamento | logger         .debug                | L141  |   Run 1: posição 4-18
2025-05-15 04:05:25,160 | DEBUG    | peticionamento | logger         .debug                | L141  |     Contém INÍCIO do placeholder em 0
2025-05-15 04:05:25,160 | DEBUG    | peticionamento | logger         .debug                | L141  |   Run 2: posição 18-39
2025-05-15 04:05:25,160 | DEBUG    | peticionamento | logger         .debug                | L141  | Runs afetadas: [1]
2025-05-15 04:05:25,161 | DEBUG    | peticionamento | logger         .debug                | L141  | Índices em runs: [(0, 14)]
2025-05-15 04:05:25,161 | DEBUG    | peticionamento | logger         .debug                | L141  | Substituindo em 1 runs por 'Nome Souza Teste'
2025-05-15 04:05:25,161 | DEBUG    | peticionamento | logger         .debug                | L141  | Primeira run original: '{{nome_reu_1}}'
2025-05-15 04:05:25,161 | DEBUG    | peticionamento | logger         .debug                | L141  | Primeira run nova: 'Nome Souza Teste'
2025-05-15 04:05:25,161 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'nome_reu_1' por 'Nome Souza Teste'
2025-05-15 04:05:25,161 | DEBUG    | peticionamento | logger         .debug                | L141  | Placeholder fragmentado encontrado: '{{descricao_reu_1}}' (campo: 'descricao_reu_1')
2025-05-15 04:05:25,161 | DEBUG    | peticionamento | logger         .debug                | L141  | Posição: 20-39 (comprimento texto: 39)
2025-05-15 04:05:25,161 | DEBUG    | peticionamento | logger         .debug                | L141  | Analisando distribuição do placeholder entre runs:
2025-05-15 04:05:25,161 | DEBUG    | peticionamento | logger         .debug                | L141  |   Run 0: posição 0-4
2025-05-15 04:05:25,161 | DEBUG    | peticionamento | logger         .debug                | L141  |   Run 1: posição 4-18
2025-05-15 04:05:25,161 | DEBUG    | peticionamento | logger         .debug                | L141  |   Run 2: posição 18-39
2025-05-15 04:05:25,161 | DEBUG    | peticionamento | logger         .debug                | L141  |     Contém INÍCIO do placeholder em 2
2025-05-15 04:05:25,161 | DEBUG    | peticionamento | logger         .debug                | L141  | Runs afetadas: [2]
2025-05-15 04:05:25,161 | DEBUG    | peticionamento | logger         .debug                | L141  | Índices em runs: [(2, 21)]
2025-05-15 04:05:25,162 | DEBUG    | peticionamento | logger         .debug                | L141  | Substituindo em 1 runs por 'pessoa jurídica de direito Privado, inscrita no CNPJ/MF sob o nº 12.673.629/0001-26, com sede em Rua B, 1081, Dado Geral Teste Complemento Reu 1, Centro, Campinas/SP, CEP: 68893-664'
2025-05-15 04:05:25,162 | DEBUG    | peticionamento | logger         .debug                | L141  | Primeira run original: ', {{descricao_reu_1}}'
2025-05-15 04:05:25,162 | DEBUG    | peticionamento | logger         .debug                | L141  | Primeira run nova: ', pessoa jurídica de direito Privado, inscrita no CNPJ/MF sob o nº 12.673.629/0001-26, com sede em Rua B, 1081, Dado Geral Teste Complemento Reu 1, Centro, Campinas/SP, CEP: 68893-664'
2025-05-15 04:05:25,162 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'descricao_reu_1' por 'pessoa jurídica de direito Privado, inscrita no CNPJ/MF sob o nº 12.673.629/0001-26, com sede em Rua B, 1081, Dado Geral Teste Complemento Reu 1, Centro, Campinas/SP, CEP: 68893-664'
2025-05-15 04:05:25,162 | DEBUG    | peticionamento | logger         .debug                | L141  | Verificando fragmentação em parágrafo com 1 runs
2025-05-15 04:05:25,162 | DEBUG    | peticionamento | logger         .debug                | L141  | Run 0: 'e' (Hex: 65)
2025-05-15 04:05:25,162 | DEBUG    | peticionamento | logger         .debug                | L141  | Texto completo concatenado: 'e' (Hex: 65)
2025-05-15 04:05:25,162 | DEBUG    | peticionamento | logger         .debug                | L141  | Verificando fragmentação em parágrafo com 3 runs
2025-05-15 04:05:25,162 | DEBUG    | peticionamento | logger         .debug                | L141  | Run 0: '(2) ' (Hex: 28322920)
2025-05-15 04:05:25,163 | DEBUG    | peticionamento | logger         .debug                | L141  | Run 1: '{{nome_reu_2_terceira}}' (Hex: 7b7b6e6f6d655f7265755f325f74657263656972617d7d)
2025-05-15 04:05:25,163 | DEBUG    | peticionamento | logger         .debug                | L141  | Run 2: ', {{descricao_reu_2}}.' (Hex: 2c207b7b64657363726963616f5f7265755f327d7d2e)
2025-05-15 04:05:25,163 | DEBUG    | peticionamento | logger         .debug                | L141  | Texto completo concatenado: '(2) {{nome_reu_2_terceira}}, {{descricao_reu_2}}.' (Hex: 283229207b7b6e6f6d655f7265755f325f74657263656972617d7d2c207b7b64657363726963616f5f7265755f327d7d2e)
2025-05-15 04:05:25,163 | DEBUG    | peticionamento | logger         .debug                | L141  | Placeholder fragmentado encontrado: '{{nome_reu_2_terceira}}' (campo: 'nome_reu_2_terceira')
2025-05-15 04:05:25,163 | DEBUG    | peticionamento | logger         .debug                | L141  | Posição: 4-27 (comprimento texto: 49)
2025-05-15 04:05:25,163 | DEBUG    | peticionamento | logger         .debug                | L141  | Analisando distribuição do placeholder entre runs:
2025-05-15 04:05:25,163 | DEBUG    | peticionamento | logger         .debug                | L141  |   Run 0: posição 0-4
2025-05-15 04:05:25,163 | DEBUG    | peticionamento | logger         .debug                | L141  |   Run 1: posição 4-27
2025-05-15 04:05:25,163 | DEBUG    | peticionamento | logger         .debug                | L141  |     Contém INÍCIO do placeholder em 0
2025-05-15 04:05:25,163 | DEBUG    | peticionamento | logger         .debug                | L141  |   Run 2: posição 27-49
2025-05-15 04:05:25,163 | DEBUG    | peticionamento | logger         .debug                | L141  | Runs afetadas: [1]
2025-05-15 04:05:25,163 | DEBUG    | peticionamento | logger         .debug                | L141  | Índices em runs: [(0, 23)]
2025-05-15 04:05:25,163 | DEBUG    | peticionamento | logger         .debug                | L141  | Substituindo em 1 runs por 'Nome Pereira Teste'
2025-05-15 04:05:25,164 | DEBUG    | peticionamento | logger         .debug                | L141  | Primeira run original: '{{nome_reu_2_terceira}}'
2025-05-15 04:05:25,164 | DEBUG    | peticionamento | logger         .debug                | L141  | Primeira run nova: 'Nome Pereira Teste'
2025-05-15 04:05:25,164 | INFO     | peticionamento | logger         .info                 | L142  | Substituído placeholder fragmentado 'nome_reu_2_terceira' por 'Nome Pereira Teste'
2025-05-15 04:05:25,164 | DEBUG    | peticionamento | logger         .debug                | L141  | Placeholder fragmentado encontrado: '{{descricao_reu_2}}' (campo: 'descricao_reu_2')
2025-05-15 04:05:25,164 | DEBUG    | peticionamento | logger         .debug                | L141  | Posição: 29-48 (comprimento texto: 49)
2025-05-15 04:05:25,164 | DEBUG    | peticionamento | logger         .debug                | L141  | Analisando distribuição do placeholder entre runs:
